Predicted Close value,Actual Close Value
-37.30381763,17.7
-3.658151193,50.09
-5.512482077,49.28
89.14398725,46.77
32.2095596,0.1711
92.90684334,47.83
45.01948975,3.04
7.519404351,63.1
-47.17349536,7.97
180.7826897,139.85
38.6510303,0.18
-21.12180084,33.53
38.9151022,5.36
47.74687012,8.45
67.45581088,24.27
8.235180101,62.84
8.340232083,13.08
50.29668181,7.77
43.5977986,3.29
52.75597301,11.1
-4.430327129,21.48
49.28054688,7.42
47.29642874,5.38
-46.82448079,8.05
207.775624,201.39
44.59081007,2.63
93.08405772,51.11
42.79007977,0.892
47.5967596,12.79
44.5968414,2.76
20.53346819,24.57
60.72090775,19.31
-45.96275389,9.17
60.3762382,18.87
37.97726639,0.5
87.98629126,45.93
51.3286524,14.72
41.27478086,8.81
49.35169972,7.39
-52.84986489,2.03
158.136341,210.3
46.51254692,4.64
115.3848089,76.55
-53.66392919,1.35
41.60743593,6.37
314.605818,274.48
23.22589515,48.75
34.95186116,0.78
74.56889344,45.27
-53.53070858,1.32
-21.75146734,32.96
72.78090129,99.54
32.53438036,1.81
51.64664678,10.05
74.70567516,31.54
44.38154885,2.28
41.3611579,0.667
42.55306316,0.675
202.4925179,163.03
42.56745023,0.7
34.33257922,0.86
-17.09014982,37.34
-25.37496738,29.96
6.546986444,59.85
43.19073723,1.35
-54.58319577,0.337
51.96721145,76.93
-11.8998803,43.12
93.25301121,62.16
96.54188078,78
22.20847707,1.7
50.15475828,39.93
51.08467054,106.59
290.599318,263.34
44.04925491,2.22
